04/09/2022
Peabody Breakers vs. North Andover Knightmares
3 to 0
S22G6GM1G1-26096
04/16/2022
Peabody Breakers vs. Andover Arsenal
1 to 0
S22G6GM1G1-26091
04/23/2022
Andover Arsenal vs. Peabody Breakers
1 to 2
S22G6GM1G1-26106
04/30/2022
Dracut Eagles vs. Peabody Breakers
0 to 0
S22G6GM1G1-26103
05/07/2022
Peabody Breakers vs. Woburn Storm
3 to 0
S22G6GM1G1-26101
05/14/2022
Topsfield Masco United vs. Peabody Breakers
1 to 1
S22G6GM1G1-26095
05/21/2022
North Andover Knightmares vs. Peabody Breakers
1 to 0
S22G6GM1G1-26111
06/04/2022
Peabody Breakers vs. Topsfield Masco United
1 to 0
S22G6GM1G1-26110
04/09/2022
Dracut Eagles vs. Andover Arsenal
4 to 1
S22G6GM1G1-26098
04/21/2022
Woburn Storm vs. Dracut Eagles
0 to 2
S22G6GM1G1-26092
04/23/2022
Dracut Eagles vs. Woburn Storm
0 to 1
S22G6GM1G1-26107
04/30/2022
Dracut Eagles vs. Peabody Breakers
0 to 0
S22G6GM1G1-26103
05/07/2022
Topsfield Masco United vs. Dracut Eagles
1 to 3
S22G6GM1G1-26100
05/14/2022
North Andover Knightmares vs. Dracut Eagles
6 to 2
S22G6GM1G1-26093
05/21/2022
Andover Arsenal vs. Dracut Eagles
0 to 2
S22G6GM1G1-26113
06/04/2022
Dracut Eagles vs. North Andover Knightmares
2 to 2
S22G6GM1G1-26108
04/09/2022
Woburn Storm vs. Topsfield Masco United
0 to 2
S22G6GM1G1-26097
04/16/2022
Topsfield Masco United vs. North Andover Knightmares
3 to 0
S22G6GM1G1-26090
04/30/2022
Andover Arsenal vs. Topsfield Masco United
0 to 1
S22G6GM1G1-26104
05/07/2022
Topsfield Masco United vs. Dracut Eagles
1 to 3
S22G6GM1G1-26100
05/14/2022
Topsfield Masco United vs. Peabody Breakers
1 to 1
S22G6GM1G1-26095
05/21/2022
Topsfield Masco United vs. Woburn Storm
2 to 1
S22G6GM1G1-26112
06/01/2022
North Andover Knightmares vs. Topsfield Masco United
1 to 1
S22G6GM1G1-26105
06/04/2022
Peabody Breakers vs. Topsfield Masco United
1 to 0
S22G6GM1G1-26110
04/09/2022
Peabody Breakers vs. North Andover Knightmares
3 to 0
S22G6GM1G1-26096
04/16/2022
Topsfield Masco United vs. North Andover Knightmares
3 to 0
S22G6GM1G1-26090
04/30/2022
Woburn Storm vs. North Andover Knightmares
1 to 2
S22G6GM1G1-26102
05/07/2022
North Andover Knightmares vs. Andover Arsenal
1 to 1
S22G6GM1G1-26099
05/14/2022
North Andover Knightmares vs. Dracut Eagles
6 to 2
S22G6GM1G1-26093
05/21/2022
North Andover Knightmares vs. Peabody Breakers
1 to 0
S22G6GM1G1-26111
06/01/2022
North Andover Knightmares vs. Topsfield Masco United
1 to 1
S22G6GM1G1-26105
06/04/2022
Dracut Eagles vs. North Andover Knightmares
2 to 2
S22G6GM1G1-26108
04/09/2022
Dracut Eagles vs. Andover Arsenal
4 to 1
S22G6GM1G1-26098
04/16/2022
Peabody Breakers vs. Andover Arsenal
1 to 0
S22G6GM1G1-26091
04/23/2022
Andover Arsenal vs. Peabody Breakers
1 to 2
S22G6GM1G1-26106
04/30/2022
Andover Arsenal vs. Topsfield Masco United
0 to 1
S22G6GM1G1-26104
05/07/2022
North Andover Knightmares vs. Andover Arsenal
1 to 1
S22G6GM1G1-26099
05/14/2022
Andover Arsenal vs. Woburn Storm
1 to 0
S22G6GM1G1-26094
05/21/2022
Andover Arsenal vs. Dracut Eagles
0 to 2
S22G6GM1G1-26113
06/04/2022
Woburn Storm vs. Andover Arsenal
1 to 1
S22G6GM1G1-26109
04/09/2022
Woburn Storm vs. Topsfield Masco United
0 to 2
S22G6GM1G1-26097
04/21/2022
Woburn Storm vs. Dracut Eagles
0 to 2
S22G6GM1G1-26092
04/23/2022
Dracut Eagles vs. Woburn Storm
0 to 1
S22G6GM1G1-26107
04/30/2022
Woburn Storm vs. North Andover Knightmares
1 to 2
S22G6GM1G1-26102
05/07/2022
Peabody Breakers vs. Woburn Storm
3 to 0
S22G6GM1G1-26101
05/14/2022
Andover Arsenal vs. Woburn Storm
1 to 0
S22G6GM1G1-26094
05/21/2022
Topsfield Masco United vs. Woburn Storm
2 to 1
S22G6GM1G1-26112
06/04/2022
Woburn Storm vs. Andover Arsenal
1 to 1
S22G6GM1G1-26109
04/09/2022
North Reading Goal Diggers vs. Woburn Inferno
1 to 0
S22G6GM1G2-26119
04/16/2022
North Reading Goal Diggers vs. North Andover Red Runners
4 to 0
S22G6GM1G2-26114
04/23/2022
North Reading Goal Diggers vs. Danvers THORNS FC
3 to 0
S22G6GM1G2-26124
04/30/2022
Andover Dunn vs. North Reading Goal Diggers
1 to 1
S22G6GM1G2-26128
05/07/2022
North Reading Goal Diggers vs. Lynnfield BREAKERS
1 to 0
S22G6GM1G2-26136
05/14/2022
Woburn Inferno vs. North Reading Goal Diggers
1 to 2
S22G6GM1G2-26134
05/21/2022
North Andover Red Runners vs. North Reading Goal Diggers
0 to 3
S22G6GM1G2-26129
06/04/2022
Lynnfield BREAKERS vs. North Reading Goal Diggers
1 to 2
S22G6GM1G2-26121
04/09/2022
North Andover Red Runners vs. Danvers THORNS FC
0 to 4
S22G6GM1G2-26117
04/16/2022
Lynnfield BREAKERS vs. Danvers THORNS FC
0 to 4
S22G6GM1G2-26116
04/23/2022
North Reading Goal Diggers vs. Danvers THORNS FC
3 to 0
S22G6GM1G2-26124
04/30/2022
Danvers THORNS FC vs. Woburn Inferno
0 to 1
S22G6GM1G2-26127
05/07/2022
Andover Dunn vs. Danvers THORNS FC
1 to 2
S22G6GM1G2-26137
05/14/2022
Danvers THORNS FC vs. North Andover Red Runners
2 to 0
S22G6GM1G2-26132
05/21/2022
Danvers THORNS FC vs. Lynnfield BREAKERS
3 to 1
S22G6GM1G2-26131
06/04/2022
Danvers THORNS FC vs. Andover Dunn
2 to 2
S22G6GM1G2-26122
04/09/2022
North Reading Goal Diggers vs. Woburn Inferno
1 to 0
S22G6GM1G2-26119
04/16/2022
Woburn Inferno vs. Andover Dunn
3 to 0
S22G6GM1G2-26115
04/23/2022
Woburn Inferno vs. Lynnfield BREAKERS
2 to 0
S22G6GM1G2-26125
04/30/2022
Danvers THORNS FC vs. Woburn Inferno
0 to 1
S22G6GM1G2-26127
05/07/2022
North Andover Red Runners vs. Woburn Inferno
0 to 0
S22G6GM1G2-26135
05/14/2022
Woburn Inferno vs. North Reading Goal Diggers
1 to 2
S22G6GM1G2-26134
05/21/2022
Andover Dunn vs. Woburn Inferno
1 to 1
S22G6GM1G2-26130
06/04/2022
Woburn Inferno vs. North Andover Red Runners
4 to 1
S22G6GM1G2-26120
04/16/2022
Woburn Inferno vs. Andover Dunn
3 to 0
S22G6GM1G2-26115
04/29/2022
North Andover Red Runners vs. Andover Dunn
0 to 3
S22G6GM1G2-26123
04/30/2022
Andover Dunn vs. North Reading Goal Diggers
1 to 1
S22G6GM1G2-26128
05/06/2022
Andover Dunn vs. Lynnfield BREAKERS
3 to 4
S22G6GM1G2-26118
05/07/2022
Andover Dunn vs. Danvers THORNS FC
1 to 2
S22G6GM1G2-26137
05/14/2022
Lynnfield BREAKERS vs. Andover Dunn
2 to 3
S22G6GM1G2-26133
05/21/2022
Andover Dunn vs. Woburn Inferno
1 to 1
S22G6GM1G2-26130
06/04/2022
Danvers THORNS FC vs. Andover Dunn
2 to 2
S22G6GM1G2-26122
04/16/2022
Lynnfield BREAKERS vs. Danvers THORNS FC
0 to 4
S22G6GM1G2-26116
04/23/2022
Woburn Inferno vs. Lynnfield BREAKERS
2 to 0
S22G6GM1G2-26125
04/30/2022
Lynnfield BREAKERS vs. North Andover Red Runners
2 to 1
S22G6GM1G2-26126
05/06/2022
Andover Dunn vs. Lynnfield BREAKERS
3 to 4
S22G6GM1G2-26118
05/07/2022
North Reading Goal Diggers vs. Lynnfield BREAKERS
1 to 0
S22G6GM1G2-26136
05/14/2022
Lynnfield BREAKERS vs. Andover Dunn
2 to 3
S22G6GM1G2-26133
05/21/2022
Danvers THORNS FC vs. Lynnfield BREAKERS
3 to 1
S22G6GM1G2-26131
06/04/2022
Lynnfield BREAKERS vs. North Reading Goal Diggers
1 to 2
S22G6GM1G2-26121
04/09/2022
North Andover Red Runners vs. Danvers THORNS FC
0 to 4
S22G6GM1G2-26117
04/16/2022
North Reading Goal Diggers vs. North Andover Red Runners
4 to 0
S22G6GM1G2-26114
04/29/2022
North Andover Red Runners vs. Andover Dunn
0 to 3
S22G6GM1G2-26123
04/30/2022
Lynnfield BREAKERS vs. North Andover Red Runners
2 to 1
S22G6GM1G2-26126
05/07/2022
North Andover Red Runners vs. Woburn Inferno
0 to 0
S22G6GM1G2-26135
05/14/2022
Danvers THORNS FC vs. North Andover Red Runners
2 to 0
S22G6GM1G2-26132
05/21/2022
North Andover Red Runners vs. North Reading Goal Diggers
0 to 3
S22G6GM1G2-26129
06/04/2022
Woburn Inferno vs. North Andover Red Runners
4 to 1
S22G6GM1G2-26120
04/09/2022
Wakefield Celtic vs. Topsfield Masco Chaos
2 to 1
S22G6GM1G3-26152
04/16/2022
Wakefield Celtic vs. Georgetown Courage
3 to 2
S22G6GM1G3-26154
04/23/2022
Peabody Lasers vs. Wakefield Celtic
1 to 2
S22G6GM1G3-26146
04/30/2022
Newburyport Lightning vs. Wakefield Celtic
2 to 1
S22G6GM1G3-26147
05/07/2022
Wakefield Celtic vs. Marblehead MILITIA
3 to 1
S22G6GM1G3-26142
05/14/2022
Georgetown Courage vs. Wakefield Celtic
2 to 3
S22G6GM1G3-26139
05/21/2022
Marblehead MILITIA vs. Wakefield Celtic
0 to 0
S22G6GM1G3-26157
06/04/2022
Wakefield Celtic vs. Peabody Lasers
1 to 0
S22G6GM1G3-26161
04/09/2022
Marblehead MILITIA vs. Newburyport Lightning
1 to 4
S22G6GM1G3-26150
04/16/2022
Newburyport Lightning vs. Topsfield Masco Chaos
0 to 3
S22G6GM1G3-26153
04/30/2022
Newburyport Lightning vs. Wakefield Celtic
2 to 1
S22G6GM1G3-26147
05/07/2022
Georgetown Courage vs. Newburyport Lightning
4 to 2
S22G6GM1G3-26144
05/07/2022
Newburyport Lightning vs. Peabody Lasers
2 to 1
S22G6GM1G3-26141
05/14/2022
Topsfield Masco Chaos vs. Newburyport Lightning
1 to 3
S22G6GM1G3-26138
05/21/2022
Peabody Lasers vs. Newburyport Lightning
4 to 2
S22G6GM1G3-26156
06/04/2022
Newburyport Lightning vs. Georgetown Courage
3 to 1
S22G6GM1G3-26159
04/09/2022
Peabody Lasers vs. Georgetown Courage
2 to 1
S22G6GM1G3-26151
04/16/2022
Peabody Lasers vs. Marblehead MILITIA
1 to 1
S22G6GM1G3-26155
04/23/2022
Peabody Lasers vs. Wakefield Celtic
1 to 2
S22G6GM1G3-26146
04/30/2022
Topsfield Masco Chaos vs. Peabody Lasers
1 to 3
S22G6GM1G3-26148
05/07/2022
Newburyport Lightning vs. Peabody Lasers
2 to 1
S22G6GM1G3-26141
05/14/2022
Marblehead MILITIA vs. Peabody Lasers
1 to 2
S22G6GM1G3-26140
05/21/2022
Peabody Lasers vs. Newburyport Lightning
4 to 2
S22G6GM1G3-26156
06/04/2022
Wakefield Celtic vs. Peabody Lasers
1 to 0
S22G6GM1G3-26161
04/09/2022
Peabody Lasers vs. Georgetown Courage
2 to 1
S22G6GM1G3-26151
04/16/2022
Wakefield Celtic vs. Georgetown Courage
3 to 2
S22G6GM1G3-26154
04/30/2022
Georgetown Courage vs. Marblehead MILITIA
2 to 0
S22G6GM1G3-26149
05/07/2022
Topsfield Masco Chaos vs. Georgetown Courage
0 to 1
S22G6GM1G3-26143
05/07/2022
Georgetown Courage vs. Newburyport Lightning
4 to 2
S22G6GM1G3-26144
05/14/2022
Georgetown Courage vs. Wakefield Celtic
2 to 3
S22G6GM1G3-26139
05/21/2022
Georgetown Courage vs. Topsfield Masco Chaos
1 to 1
S22G6GM1G3-26158
06/04/2022
Newburyport Lightning vs. Georgetown Courage
3 to 1
S22G6GM1G3-26159
04/09/2022
Marblehead MILITIA vs. Newburyport Lightning
1 to 4
S22G6GM1G3-26150
04/16/2022
Peabody Lasers vs. Marblehead MILITIA
1 to 1
S22G6GM1G3-26155
04/23/2022
Marblehead MILITIA vs. Topsfield Masco Chaos
4 to 1
S22G6GM1G3-26145
04/30/2022
Georgetown Courage vs. Marblehead MILITIA
2 to 0
S22G6GM1G3-26149
05/07/2022
Wakefield Celtic vs. Marblehead MILITIA
3 to 1
S22G6GM1G3-26142
05/14/2022
Marblehead MILITIA vs. Peabody Lasers
1 to 2
S22G6GM1G3-26140
05/21/2022
Marblehead MILITIA vs. Wakefield Celtic
0 to 0
S22G6GM1G3-26157
06/04/2022
Topsfield Masco Chaos vs. Marblehead MILITIA
2 to 3
S22G6GM1G3-26160
04/09/2022
Wakefield Celtic vs. Topsfield Masco Chaos
2 to 1
S22G6GM1G3-26152
04/16/2022
Newburyport Lightning vs. Topsfield Masco Chaos
0 to 3
S22G6GM1G3-26153
04/23/2022
Marblehead MILITIA vs. Topsfield Masco Chaos
4 to 1
S22G6GM1G3-26145
04/30/2022
Topsfield Masco Chaos vs. Peabody Lasers
1 to 3
S22G6GM1G3-26148
05/07/2022
Topsfield Masco Chaos vs. Georgetown Courage
0 to 1
S22G6GM1G3-26143
05/14/2022
Topsfield Masco Chaos vs. Newburyport Lightning
1 to 3
S22G6GM1G3-26138
05/21/2022
Georgetown Courage vs. Topsfield Masco Chaos
1 to 1
S22G6GM1G3-26158
06/04/2022
Topsfield Masco Chaos vs. Marblehead MILITIA
2 to 3
S22G6GM1G3-26160
04/09/2022
Beverly Wolves vs. Topsfield Masco Flash
2 to 2
S22G6GM2G1-26177
04/23/2022
Topsfield Masco Flash vs. Pentucket Sirens
5 to 0
S22G6GM2G1-26167
04/27/2022
Topsfield Masco Flash vs. Lynnfield REIGN
4 to 0
S22G6GM2G1-26172
04/30/2022
Topsfield Masco Flash vs. Beverly Wolves
0 to 1
S22G6GM2G1-26162
05/07/2022
Hamilton-Wenham Firestorm vs. Topsfield Masco Flash
1 to 4
S22G6GM2G1-26176
05/14/2022
Pentucket Sirens vs. Topsfield Masco Flash
0 to 2
S22G6GM2G1-26182
05/21/2022
Newburyport Blizzard vs. Topsfield Masco Flash
1 to 6
S22G6GM2G1-26169
06/04/2022
Topsfield Masco Flash vs. Newburyport Blizzard
4 to 1
S22G6GM2G1-26184
04/09/2022
Hamilton-Wenham Firestorm vs. Pentucket Sirens
4 to 0
S22G6GM2G1-26178
04/16/2022
Beverly Wolves vs. Hamilton-Wenham Firestorm
0 to 4
S22G6GM2G1-26171
04/26/2022
Hamilton-Wenham Firestorm vs. Newburyport Blizzard
0 to 2
S22G6GM2G1-26166
04/30/2022
Pentucket Sirens vs. Hamilton-Wenham Firestorm
1 to 1
S22G6GM2G1-26163
05/07/2022
Hamilton-Wenham Firestorm vs. Topsfield Masco Flash
1 to 4
S22G6GM2G1-26176
05/14/2022
Newburyport Blizzard vs. Hamilton-Wenham Firestorm
0 to 2
S22G6GM2G1-26181
05/25/2022
Lynnfield REIGN vs. Hamilton-Wenham Firestorm
0 to 3
S22G6GM2G1-26170
06/04/2022
Hamilton-Wenham Firestorm vs. Lynnfield REIGN
3 to 0
S22G6GM2G1-26185
04/09/2022
Lynnfield REIGN vs. Newburyport Blizzard
1 to 1
S22G6GM2G1-26179
04/16/2022
Pentucket Sirens vs. Newburyport Blizzard
0 to 3
S22G6GM2G1-26173
04/26/2022
Hamilton-Wenham Firestorm vs. Newburyport Blizzard
0 to 2
S22G6GM2G1-26166
04/30/2022
Newburyport Blizzard vs. Lynnfield REIGN
0 to 0
S22G6GM2G1-26164
05/07/2022
Newburyport Blizzard vs. Beverly Wolves
1 to 0
S22G6GM2G1-26174
05/14/2022
Newburyport Blizzard vs. Hamilton-Wenham Firestorm
0 to 2
S22G6GM2G1-26181
05/21/2022
Newburyport Blizzard vs. Topsfield Masco Flash
1 to 6
S22G6GM2G1-26169
06/04/2022
Topsfield Masco Flash vs. Newburyport Blizzard
4 to 1
S22G6GM2G1-26184
04/09/2022
Lynnfield REIGN vs. Newburyport Blizzard
1 to 1
S22G6GM2G1-26179
04/23/2022
Beverly Wolves vs. Lynnfield REIGN
1 to 2
S22G6GM2G1-26165
04/27/2022
Topsfield Masco Flash vs. Lynnfield REIGN
4 to 0
S22G6GM2G1-26172
04/30/2022
Newburyport Blizzard vs. Lynnfield REIGN
0 to 0
S22G6GM2G1-26164
05/07/2022
Lynnfield REIGN vs. Pentucket Sirens
3 to 2
S22G6GM2G1-26175
05/14/2022
Lynnfield REIGN vs. Beverly Wolves
2 to 2
S22G6GM2G1-26180
05/25/2022
Lynnfield REIGN vs. Hamilton-Wenham Firestorm
0 to 3
S22G6GM2G1-26170
06/04/2022
Hamilton-Wenham Firestorm vs. Lynnfield REIGN
3 to 0
S22G6GM2G1-26185
04/09/2022
Beverly Wolves vs. Topsfield Masco Flash
2 to 2
S22G6GM2G1-26177
04/16/2022
Beverly Wolves vs. Hamilton-Wenham Firestorm
0 to 4
S22G6GM2G1-26171
04/23/2022
Beverly Wolves vs. Lynnfield REIGN
1 to 2
S22G6GM2G1-26165
04/30/2022
Topsfield Masco Flash vs. Beverly Wolves
0 to 1
S22G6GM2G1-26162
05/07/2022
Newburyport Blizzard vs. Beverly Wolves
1 to 0
S22G6GM2G1-26174
05/14/2022
Lynnfield REIGN vs. Beverly Wolves
2 to 2
S22G6GM2G1-26180
05/21/2022
Pentucket Sirens vs. Beverly Wolves
0 to 4
S22G6GM2G1-26168
04/09/2022
Hamilton-Wenham Firestorm vs. Pentucket Sirens
4 to 0
S22G6GM2G1-26178
04/16/2022
Pentucket Sirens vs. Newburyport Blizzard
0 to 3
S22G6GM2G1-26173
04/23/2022
Topsfield Masco Flash vs. Pentucket Sirens
5 to 0
S22G6GM2G1-26167
04/30/2022
Pentucket Sirens vs. Hamilton-Wenham Firestorm
1 to 1
S22G6GM2G1-26163
05/07/2022
Lynnfield REIGN vs. Pentucket Sirens
3 to 2
S22G6GM2G1-26175
05/14/2022
Pentucket Sirens vs. Topsfield Masco Flash
0 to 2
S22G6GM2G1-26182
05/21/2022
Pentucket Sirens vs. Beverly Wolves
0 to 4
S22G6GM2G1-26168
04/09/2022
Beverly Barnacles vs. Marblehead PATRIOTS
0 to 5
S22G6GM2G2-26190
04/16/2022
Marblehead PATRIOTS vs. North Andover Wildfire
3 to 0
S22G6GM2G2-26193
04/23/2022
Marblehead PATRIOTS vs. Beverly Barnacles
2 to 0
S22G6GM2G2-26205
04/30/2022
Marblehead PATRIOTS vs. Triton FURY
2 to 1
S22G6GM2G2-26198
05/07/2022
North Reading Stingers vs. Marblehead PATRIOTS
0 to 3
S22G6GM2G2-26197
05/14/2022
Dracut Ravens vs. Marblehead PATRIOTS
3 to 3
S22G6GM2G2-26203
05/21/2022
Marblehead PATRIOTS vs. Dracut Ravens
2 to 0
S22G6GM2G2-26188
06/04/2022
North Andover Wildfire vs. Marblehead PATRIOTS
0 to 4
S22G6GM2G2-26208
04/16/2022
North Reading Stingers vs. Triton FURY
0 to 2
S22G6GM2G2-26192
04/30/2022
Marblehead PATRIOTS vs. Triton FURY
2 to 1
S22G6GM2G2-26198
05/07/2022
Triton FURY vs. Beverly Barnacles
4 to 0
S22G6GM2G2-26195
05/12/2022
Triton FURY vs. Dracut Ravens
3 to 0
S22G6GM2G2-26189
05/14/2022
Triton FURY vs. North Andover Wildfire
